sarana	O
transportasi	O

sangat	O
bantu	O

bagus	O

layan	B-ASPECT
bagus	O
aplikasi	B-ASPECT
bagus	O
tidak	O
susah	O
nyari	O
langsung	O
tidak	O
perlu	O
nunggu	O
lama	O
harga	B-ASPECT
murah	O

mantapp	O

bantu	O

mantap	O

bagus	O

kemudi	O
ramah	O
baik	O

ayam	O
kecil	O
bakar	O
lalap	O

cinta	O
berat	O
grab	B-ORG
pake	O
promo	O
driver	B-ASPECT
ttp	O
ramah	O
tidak	O
byk	O
drama	O
gampang	O
dihubungin	O
cepet	O
gerak	O
ramah	O
bkn	O
buzzer	O
org	O
baru	O
kecewa	O
apk	O
sblh	O

pesan	O
grabfood	B-PROD
kok	O
lama	O
sekali	O
proses	O
terus	O
terus	O
batal	O
sistem	O

terimakasih	O
peduli	O
nyaman	O
aman	B-ASPECT
tumpang	O

tepat	O
waktu	O

mahal	O
banget	O
ongkir	O
food	O
buset	O

tidak	O
jauh	O
gojek	B-ORG
drever	O
kyak	O
kucing	O
punya	O
nyawa	O
utama	O
motor	O
mobil	O
tidak	O
jauh	O
beda	O
salah	O
benar	O
mintak	O
benar	O
gara	O
punya	O
komunitas	O

baik	O

nyaman	O

jelek	O
banget	O
kemudi	O
lama	O
ngambil	O
makan	O
aja	O
nunggu	O
jam	O
terus	O
kemudi	O
mutar	O
muter	O
gajelas	O

plis	O
lengkap	O
metode	O
bayar	O
biar	O
gampang	O
beli	O
apa	O
apa	O
tuh	O
grab	B-ORG
qris	O
dana	O
gopay	O
gitu	O
masukin	O
alat	O
bayar	O

very	O
good	O
for	O
all	O
your	O
needs	O

lambat	O

cepat	O
ramah	O

puas	O
banget	O

bagus	O
suka	O
bnget	O

fiturnya	O
order	O
real	O
time	O
thank	O
you	O

jelek	O

aplikasi	B-ASPECT
buruk	O
paksa	O
pakai	O
map	O
grab	B-ORG
padahal	O
map	O
jauh	O
sempurna	O
sering	O
sesat	O
rute	O

tidak	O
kalau	O
grab	B-ORG
food	O
kasih	O
langkah	O
aja	O
aku	O
alam	O
pencet	O
padahal	O
liat	O
harga	B-ASPECT
makan	O
betul	O
liat	O
makan	O
mahal	O
malah	O
tepencet	O
jadi	O
bayar	O
k	O
padahal	O
tidak	O
ken	O
overall	O
bagus	O

lama	O
instalnya	O

baik	O

an	O
application	O
that	O
has	O
many	O
benefits	O
for	O
many	O
people	O
who	O
need	O
to	O
travel	O
to	O
a	O
place	O
where	O
this	O
application	O
has	O
been	O
used	O
by	O
many	O
people	O

mudah	O
guna	O
banyak	O
pilih	O
layan	B-ASPECT
mudah	O
guna	O

buruk	O
tidak	O
bayar	O
transfer	O
bank	O

jelek	O

mantappp	O

tdi	O
skitar	O
pkul	O
isi	O
ulang	O
k	O
saldo	O
skitar	O
k	O
pergi	O
guci	O
potong	O
k	O
harus	O
k	O
saldo	O
knp	O
tggal	O
k	O
k	O
untung	O
cuma	O
isi	O
sdkit	O
gimana	O
klau	O
isi	O
saldo	O
bnyak	O
psti	O
hilangya	O
bnyak	O
mau	O
tanya	O
bgung	O
g	O
tau	O
tanya	O
siapa	O
akhir	O
upload	O
sini	O
nyari	O
link	O
kasih	O
susah	O
duit	O
sdkit	O
aja	O
hilang	O
jadi	O
takut	O
klau	O
mau	O
top	O
up	O

bagus	O
bangettttt	O
sukaaa	O

aplikasi	B-ASPECT
bagus	O
mudah	O
masyarakat	O
beli	O
makan	O
maupun	O
antar	O
barang	O

sangat	O
bantu	O

semua	O
driver	B-ASPECT
hampir	O
arogan	O
semua	O
tidak	O
sopan	O
sopan	O
kali	O
order	O
mengahadapi	O
driver	O
arogan	O
gni	O
uninstal	O
aplikasi	B-ASPECT
bye	O
bye	O
grab	B-ORG
driver	B-ASPECT
sortir	O
percuma	O
daftar	O
pakai	O
skck	O
tidak	O
laku	O
baik	O

driver	B-ASPECT
baik	O
jelas	O

aplikasi	B-ASPECT
bagus	O
kadang	O
waktu	O
anter	O
jemput	O
tumpang	O
hubung	O
sinyal	O
gps	O
lemah	O

baik	O

guna	O
buat	O
pribadi	O
kalau	O
mau	O
pergi	O
gang	O
pencil	O
terima	O
kasih	O
g	O

mudah	O
satu	O
aplikasi	B-ASPECT
lengkap	O
nyaman	O
aman	O
buat	O
ken	O
pergi	O
atau	O
mageran	O
keluar	O
belanja	O
hehee	O

alamat	O
tidak	O
sesuai	O
map	O
selisih	O
jauh	O
sulit	O
jemput	O
antar	O

ramah	O
driver	B-ASPECT

buat	O
promo	O
tuju	O
resto	O
akhir	O
resto	O
tanggung	O
rugi	O

bagus	O

tarif	O
tidak	O
konsisten	O
sering	O
ubah	O
ubah	O
mau	O
pesan	O
hitung	O
detik	O
ubah	O
jelas	O

ramah	O
memuaskn	O

menu	O
buka	O
merchantnya	O
aplikasi	B-ASPECT
menu	O
tetap	O
tidak	O
sedia	O
alias	O
tutup	O
konsumen	O
tidak	O
pilih	O
menu	O
parah	O

goodm	O

mantap	O
pokok	O

bagus	O
mudah	O
jalan	O

baik	O
aplikasi	B-ASPECT
yah	O
tiap	O
kali	O
mau	O
buka	O
loadingnya	O
lamaaaa	O
banget	O
bahkan	O
kadang	O
keluar	O
sendiri	O
sekarang	O
pesan	O
makan	O
malah	O
gabisa	O
buka	O
aplikasi	B-ASPECT
tadi	O

mantap	O

good	O

murah	O
langsung	O
gercep	O

datang	O
tepat	O
waktu	O

bagus	O

keren	O

sangat	O
bantu	O
aktivitas	O
hari	O
hari	O

layan	B-ASPECT
mantap	O

good	O

oke	O

apa	O
dah	O
ambil	O
grab	B-ORG
dekat	O
pes	O
pilih	O
grab	B-ORG
nyata	O
jauh	O
bangett	O
buat	O
telat	O
aja	O
sana	O
tulis	O
menit	O
eh	O
pas	O
tekan	O
jadi	O
nunggu	O
menitt	O
malas	O
amattt	O
buat	O
telat	O
kerja	O

driver	B-ASPECT
tidak	O
niat	O
kerja	O
suka	O
nge	O
cancel	O
order	O

spam	O
terus	O
tiap	O
menit	O
sama	O
notif	O
promo	O
grabunlimited	O
buat	O
kesel	O

driver	B-ASPECT
tidak	O
niat	O
kerja	O
dikit	O
dikit	O
cancel	O

sangat	O
bagus	O

driver	B-ASPECT
males	O
kalau	O
hujan	O

mantap	O

cukup	O
batu	O

bagus	O

apk	O
tolol	O

awal	O
tidak	O
mau	O
komen	O
ngasih	O
review	O
aneh	O
gin	O
sen	O
grab	B-ORG
buat	O
mudah	O
kondisi	O
desak	O
masalah	O
promo	O
sebenernya	O
itunkan	O
salah	O
satu	O
untung	O
guna	O
saran	O
filter	O
buat	O
kemudi	O
apabila	O
tidak	O
minat	O
ambil	O
order	O
pakai	O
promo	O
tidak	O
pernah	O
keluh	O
apabila	O
jemput	O
mobil	O
tidak	O
sesuai	O
cantum	O

buat	O
ambil	O
antar	O
grabfood	B-PROD
kasih	O
waktu	O
biar	O
cepat	O
antar	O
langgan	O
kecewa	O
sama	O
mitra	O
driver	B-ASPECT
grab	B-ORG
food	O
suka	O
lama	O
resto	O
kalau	O
kasih	O
waktu	O
biar	O
cepat	O
ambil	O
antar	O
kalau	O
tidak	O
mau	O
buat	O
atur	O
aku	O
viral	O
kan	O
media	O
sosial	O

entah	O
grab	O
mobil	O
kalau	O
hujan	O
pagi	O
semua	O
bilang	O
lokasi	O
jauh	O
sarap	O
lah	O

senang	O

kalau	O
tidak	O
driver	B-ASPECT
online	O
nganter	O
makan	O
mending	O
jangan	O
hidupin	O
menu	O
mesan	O
kasi	O
dagang	O
sama	O
sen	O
makan	O
udah	O
buatin	O
makan	O
udah	O
jadi	O
tidak	O
driver	B-ASPECT
ambil	O
parah	O
banget	O
sih	O
aplikasi	B-ASPECT
bayar	O
tunai	O
tidak	O
usah	O
adain	O
kalau	O
emang	O
karna	O
bayar	O
tunai	O
jadi	O
hambat	O
jangan	O
malah	O
gin	O
jadi	O
kacau	O
semua	O

sekarang	O
susah	O
banget	O
pesan	O
grabfood	B-PROD
d	O
malam	O
hari	O
kalau	O
pake	O
tunai	O
selalu	O
d	O
tolak	O

sllu	O
andal	O
grab	B-ORG
love	O
grab	B-ORG

good	O

makas	O
mau	O
tanggap	O
keluh	O
baikkk	O

makin	O
kesini	O
makin	O
lambat	O
area	O
g	O
sangat	O
lambat	O
buka	O
aplikasi	B-ASPECT

grab	B-ORG
sangat	O
murah	O
orang	O
selalu	O
ramah	O
sopan	O

sumpah	O
lama	O
banget	O
aplikasi	B-ASPECT
sekarang	O
lemotttt	O

praktis	O
cocok	O
buat	O
kaum	O
mageran	O

tidak	O
sesuai	O
promo	O

lot	O

sekarang	O
semenjak	O
joint	O
sama	O
bluebird	O
jadi	O
lama	O
sekali	O
hampir	O
tengah	O
jam	O
nunggu	O
baik	O
seringkali	O
tem	O
driver	B-ASPECT
ngg	O
ramah	O
sama	O
sekali	O
kyk	O
robot	O

good	O
app	O
harus	O
tambah	O
kolom	O
tip	O
buat	O
bayar	O
pake	O
qris	O
biar	O
kasih	O
tips	O
buat	O
driver	B-ASPECT

ramah	O
s	O
cepat	O

sangat	O
muas	O

kirim	O
lama	O
banget	O
mentang	O
rumah	O
ujung	O
jarang	O
kurir	O
grab	B-ORG
nerima	O

tak	O
muas	O

bagus	O
banget	O

aplikasi	B-ASPECT
mudah	O
transportasi	O
pesan	O
makan	O
bagai	O
layan	B-ASPECT
lain	O
satu	O
platform	O
praktis	O
mudah	O
guna	O
sangat	O
bantu	O
butuh	O
hari	O
hari	O

mantap	O

hari	O
kasi	O
jarak	O
jauh	O
aplikasi	B-ASPECT
gedung	O
sejahtera	O
kasi	O
jalur	O
jalan	O
jati	O
rangon	O
jati	O
melati	O
padahal	O
taman	O
mini	O
trs	O
kalau	O
tsm	O
cibubur	O
tidak	O
pilih	O
sepeda	O
motor	O
mobil	O
ojolnya	O
kaga	O
ganti	O
helm	O
buat	O
tumpang	O
helm	O
bau	O

tepat	O
waktu	O

good	O

bagus	O

supir	O
ramah	O

sama	O
aja	O
kayak	O
gojek	B-ORG
mending	O
gojek	B-ORG
fitur	O
lebih	O
lengkap	O
banyak	O
promo	O

sangat	O
ramah	O

ongkirnya	O
sekarang	O
naik	O

terimakasih	O

sangat	O
bantu	O

jalan	O
tuju	O
tempat	O
rumah	O
sehat	O
selalu	O

ramah	O
sopan	O

sen	O
grab	O
car	O
tidak	O
cancel	O
nunggu	O
jam	O
sopir	O
belum	O
nongol	O
chat	O
centang	O

aplikasi	B-ASPECT
sangat	O
kurang	O
layan	B-ASPECT
kurang	O
respon	O

tak	O
order	O
makan	O

driver	B-ASPECT
jaga	O
sikap	O

baik	O

baik	O

driver	B-ASPECT
sering	O
kali	O
tidak	O
amanah	O

pesan	O
makan	O
lama	O
banget	O
awal	O
ngasih	O
waktu	O
jam	O
belum	O
dapet	O
driver	B-ASPECT
aja	O
abistu	O
baru	O
aplikasi	B-ASPECT
ngasih	O
pemberitahuan	O
kalau	O
lambat	O
terus	O
minta	O
waktu	O
menit	O
yauda	O
deh	O
dibatalin	O
pindah	O
aplikasi	B-ASPECT
orens	O
harga	B-ASPECT
masuk	O
akal	O
cepet	O
tidak	O
kayak	O
sini	O

driver	B-ASPECT
bagus	O
servis	O
muas	O

bagus	O

sangat	O
baik	O
terima	O
kasih	O

ramah	O

sangat	O
bantu	O

berat	O
banget	O
apl	O
nge	O
lag	O
mulu	O
cek	O
koneksi	O
padahal	O
buka	O
lancar	O
aja	O

ajar	O
dulu	O

tidak	O
sen	O
cewe	O

sangat	O
bagus	O

bagus	O

baik	O
layan	B-ASPECT
sinyal	O
titik	O
lokasi	O
terima	O
barang	O
makan	O
sama	O
sinyal	O
kalau	O
tlp	O
pakai	O
internet	O
tidak	O
jelas	O

mantap	O

buat	O
promo	O
makan	O
driver	B-ASPECT
malah	O
cancel	O
kan	O
customer	O
cuma	O
ken	O
nikmatin	O
promo	O

aku	O
top	O
up	O
x	O
saldo	O
tidak	O
tambah	O
costumer	O
service	O
main	O
akhir	O
chat	O
padahal	O
aku	O
nanya	O
kapan	O
akun	O
ku	O
baik	O
kecewa	O
banget	O
mana	O
aku	O
dah	O
lama	O
banget	O
pake	O
grab	B-ORG

good	O
appk	O

baru	O
sekali	O
maka	O
kecewa	O
kurir	O

makasih	O
kka	O

mantap	O

mudah	O
cepat	O
mesan	O
alhamdulillah	O
selalu	O
driver	B-ASPECT
sgt	O
baik	O

belanja	O
hemat	O
grab	B-ORG
banyak	O
promo	O
gratis	O
ongkir	O
pernah	O
bikin	O
bosan	O

aplikasi	B-ASPECT
super	O
app	O
beneran	O
nyelamatin	O
hidup	O
kalau	O
mobilitas	O
tinggi	O
pesan	O
kendara	O
cepat	O
pesan	O
makan	O
praktis	O
banget	O
pas	O
sibuk	O
kerja	O
kejar	O
deadline	O
integrasi	O
bayar	O
mulus	O
cuma	O
jam	O
jam	O
sibuk	O
harga	B-ASPECT
kadang	O
surge	O
lumayan	O
tinggi	O
andal	O
aplikasi	B-ASPECT
tetap	O
wajib	O
hp	O

baik	O

good	O

mud	O
baik	O

baik	O

bagus	O
sangat	O
bantu	O
cuman	O
hargannya	O
udah	O
masuk	O
akal	O
padahal	O
jarak	O
tidak	O
jauh	O
gratis	O
voucher	O
sikit	O
banget	O
padahal	O
selalu	O
langgan	O
hmmm	O

benar	O
fungsi	O
cukup	O
unik	O
iklan	O
sangat	O
menganggu	O
tidak	O
tekan	O
apa	O
malah	O
keluar	O
aplikasi	B-ASPECT
buka	O
iklan	O
jangan	O
terlalu	O
agresif	O

sangat	O
bantu	O
segala	O
apa	O

sama	O
grab	B-ORG
mudah	O
mudah	O
lebih	O
baik	O
depa	O

wkwkwk	O
topup	O
topup	O
ovo	O
biaya	O
driver	B-ASPECT
langsung	O
naik	O
haha	O

grab	B-ORG
layan	B-ASPECT
muas	O

mudah	O
murah	O

sangat	O
bantu	O

sangat	O
ramah	O

grabnya	O
cepat	O

bintang	O
lima	O

sangat	O
bantu	O

sangat	O
bantu	O

oke	O
gass	O

aplikasi	B-ASPECT
andal	O
kalau	O
mau	O
pergi	O
pergi	O
nyari	O
driver	B-ASPECT
cepet	O
banget	O
tidak	O
pake	O
nunggu	O
lama	O
langsung	O
dapet	O
abang	O
driver	B-ASPECT
ramah	O
ramah	O
amanah	O
sama	O
kadang	O
suka	O
sen	O
makan	O
mudah	O
banget	O

good	O

makin	O
kesini	O
makin	O
tidak	O
ngotak	O
tarif	O
terlalu	O
ambil	O
potong	O
driver	B-ASPECT

tolong	O
konsumen	O
setia	O
grab	B-ORG
aplikasi	B-ASPECT
titik	O
jemput	O
tidak	O
pernah	O
akurat	O
koordinat	O
baik	O
jugaa	O
rute	O
antar	O
biar	O
tidak	O
muter	O
muter	O
ojek	O
online	O
terimakasih	O

suka	O
aplikasi	B-ASPECT
grab	B-ORG
sangat	O
bantu	O
butuh	O
hari	O
hari	O
mesan	O
mudah	O
pilih	O
layan	B-ASPECT
lengkap	O
proses	O
cepat	O
aplikasi	B-ASPECT
mudah	O
transportasi	O
pesan	O
makan	O
kirim	O
barang	O
satu	O
aplikasi	B-ASPECT

best	O
ride	O
hailing	O
service	O
ever	O

the	O
best	O

sangat	O
bagus	O

sangat	O
baik	O
layan	B-ASPECT
castamer	O

habis	O
update	O
sering	O
nge	O
stuck	O
logo	O
grab	B-ORG

kali	O
kapok	O
aq	O
kasih	O
rangking	O
sama	O
driver	B-ASPECT
lahir	O
rangking	O
sempurna	O
malah	O
tagih	O
dilebihin	O
konfirmasi	O
pdhl	O
g	O
biaya	O
parkir	O
ay	O
turun	O
jln	O
raya	O
tolong	O
mimin	O
grabb	O
driver	B-ASPECT
nakal	O
macam	O
jangan	O
kasih	O
order	O

bingit	O

top	O

bagus	O

aplikasi	B-ASPECT
lumayan	O
banget	O
sangat	O
bantu	O
min	O
harap	O
aplikasi	B-ASPECT
cukup	O
min	O
jangan	O
ubah	O
karna	O
udah	O
sangat	O
banget	O
bantu	O
aplikasi	B-ASPECT
sangat	O
nyaman	O
apk	O
terimakasih	O

mohon	O
maaf	O
aplikasi	B-ASPECT
bagus	O
kalau	O
soal	O
grabfood	B-PROD
proses	O
terlalu	O
lama	O
bahkan	O
jam	O
lebih	O
sakit	O
perut	O
lapar	O
mohon	O
depan	O
timbang	O
tidak	O
terlalu	O
lama	O
tunggu	O

ntah	O
apa	O
loading	O
kan	O
sinyal	O
internet	O
kuat	O
wifi	O
lancar	O
aja	O
loading	O
ngga	O
jelas	O

gercep	O

buruk	O

admin	O
grab	B-ORG
pesan	O
car	O
boking	O
stelah	O
jam	O
malah	O
batalin	O
kan	O
azuuu	O

hallo	O
tim	O
grab	B-ORG
driver	B-ASPECT
kasih	O
paham	O
lagi	O
masa	O
iya	O
nunggu	O
menit	O
doang	O
bilang	O
jam	O
kalau	O
nggk	O
mau	O
nunggu	O
yaudah	O
cancel	O
aja	O
kan	O
bisaa	O
ngapain	O
banyak	O
ngomong	O

bpk	O
ramah	O
sekali	O

mantap	O

sangat	O
puas	O
banget	O
deh	O

good	O
lahhh	O

sangat	O
muas	O

sangat	O
puas	O
layan	B-ASPECT
grab	B-ORG
cepat	O

ramahh	O
bet	O

layan	B-ASPECT
mantap	O

mantap	O

sangat	O
bantu	O
butuh	O
tidak	O
sendiri	O

baik	O

oy	O
min	O
klean	O
gapunya	O
driver	B-ASPECT
sampe	O
lama	O
banget	O
nyari	O
kurir	O
buat	O
ambil	O
pesan	O

ramah	O

mantap	O

mantaf	O

aku	O
baru	O
aja	O
download	O
pas	O
mau	O
masang	O
alamat	O
kan	O
nyari	O
kota	O
masalah	O
ko	O
tidak	O
kota	O
bogor	O
jadi	O
aku	O
hapus	O
padahal	O
mau	O
mesen	O
makan	O

coba	O
jangan	O
terlalu	O
rakus	O
uang	O
deh	O
min	O
pesan	O
potong	O
iklan	O
kam	O
sebel	O
bagus	O
sih	O
apk	O
cm	O
iklan	O
buang	O
kemaruk	O
bahaya	O
buat	O
hidup	O

aplikasi	B-ASPECT
biadab	O
potong	O
lebih	O
iblis	O
langsung	O
uninstall	O
tidak	O
manusiawi	O
potong	O
mitra	O
banyak	O
sekali	O
tidak	O
sesuai	O
atur	O
perintah	O
lapor	O
dinas	O
hubung	O
lapor	O
guna	O
non	O
tunai	O
total	O
tagih	O
rb	O
terima	O
driver	B-ASPECT
rb	O
screenshot	O
tagih	O
foto	O
hp	O
driver	B-ASPECT
pres	O
nomor	O
tahun	O
potong	O
customer	O
rasa	O
rugi	O
bayar	O
cukup	O
banyak	O

aplikasi	B-ASPECT
cukup	O
bantu	O

apa	O
apa	O
mahal	O
serba	O
palak	O
pesan	O
item	O
utama	O
hapus	O
semena	O
mena	O
konfirmasi	O
biaya	O
platform	O
mahal	O
tidak	O
urgensi	O
bayar	O
apa	O
promo	O
banyak	O
syarat	O
ribet	O
pokok	O
pakai	O
grab	B-ORG
udah	O
gitu	O
banyak	O
iklan	O
mending	O
aplikasi	B-ASPECT
belah	O
lebih	O
ramah	O
guna	O

good	O
service	O

sekarang	O
masukin	O
no	O
hp	O
eroor	O
apa	O

bgus	O
mobil	O
bersih	O

sangat	O
bantu	O
masyarakat	O
indonesia	O

baru	O
akhir	O
malah	O
buat	O
aplikasi	B-ASPECT
jadi	O
berat	O
abis	O
milih	O
makan	O
tidak	O
order	O
gara	O
gara	O
loading	O
terus	O
coba	O
buka	O
aplikasi	B-ASPECT
youtube	O
ig	O
lancar	O
aja	O
arti	O
koneksi	O
internet	O
tidak	O
masalah	O
kan	O

useless	O
app	O
drivers	O
busy	O
in	O
all	O
area	O

mantap	O

sangan	O
bantu	O
ada	O
malaysia	O
cepat	O
driver	B-ASPECT
driver	B-ASPECT
ramah	O

sangat	O
bantu	O

tidak	O
perlu	O
khawatir	O
lg	O
grab	B-ORG
nyariin	O
sopir	O
doi	O
delivery	O
makan	O
fav	O
akuuu	O

sulit	O
cari	O
driver	B-ASPECT
nunggu	O
lama	O
tidak	O
batalin	O
buang	O
waktu	O

aplikasi	B-ASPECT
buat	O
mudah	O
pergi	O
kemna	O
mana	O
jam	O
selalu	O
driver	B-ASPECT
bagus	O
top	O
lah	O

tunjuk	O
alamat	O
kurang	O
tepat	O
sulit	O
baik	O
salah	O
alamat	O
cantum	O

terimakasih	O
mudah	O
aktivitas	O

dong	O
pihak	O
grab	B-ORG
cari	O
driver	B-ASPECT
amanah	O
hp	O
kaka	O
tinggal	O
mobil	O
grab	B-ORG
pas	O
telpon	O
menit	O
udah	O
tidak	O
aktif	O
aja	O
tuh	O
hp	O

puas	O

amazing	O
aku	O
cinta	O
jalan	O
grab	B-ORG

promo	O
ngga	O
jelas	O
semua	O

boikot	O

bagus	O
banget	O
mager	O

driver	B-ASPECT
rupa	O
minta	O
batalain	O
alas	O
jauh	O
jemput	O
maklumin	O
tiga	O
buat	O
kesal	O
chat	O
tidak	O
respon	O
estimasi	O
menit	O
jadi	O
menit	O
mutar	O
tidak	O
tau	O
ngapain	O
kalau	O
mau	O
kerja	O
jangan	O
kayak	O
gitu	O
lah	O
skors	O
habis	O
habis	O
tuh	O
driver	B-ASPECT
kayak	O
gitu	O
tingkah	O

pesan	O
cepat	O
terima	O

bagus	O

cukup	O
baik	O
bawah	O
kendara	O

tepat	O
waktu	O
bagus	O
ramah	O

grab	B-ORG
memang	O
mantap	O

mantap	O
sangat	O
bantu	O

singkat	O
padat	O
bagus	O
buat	O
jalan	O
jalan	O

cepat	O
amanah	O

driver	B-ASPECT
ramah	O

betul	O
betul	O
galau	O

antara	O
aplikasi	B-ASPECT
ojol	O
si	O
grab	O
notifnya	O
paling	O
ngeselin	O
pagi	O
aja	O
x	O
muncul	O
notif	O
belum	O
siang	O
sore	O
malam	O
apa	O
banget	O
dah	O
ngespam	O
promosi	O
udah	O
kek	O
teror	O
pinjol	O

aplikasi	B-ASPECT
sangat	O
bantu	O
kurang	O
tau	O
bawa	O
motor	O
sendiri	O
apalgi	O
kota	O
kota	O
besar	O

grab	B-ORG
is	O
a	O
versatile	O
app	O
that	O
offers	O
transportation	O
food	O
delivery	O
and	O
digital	O
payment	O
services	O
in	O
one	O
platform	O
the	O
booking	O
process	O
is	O
simple	O
drivers	O
are	O
generally	O
responsive	O
and	O
the	O
app	O
is	O
very	O
practical	O
for	O
daily	O
use	O

aplikasi	O
nyaa	O
sangat	O
bagus	O
fitur	O
fitur	O
bagus	O
driver	B-ASPECT
nyaa	O
amanah	O
semua	O

trimakasih	O

aplikasi	B-ASPECT
lot	O

tegur	O
driver	B-ASPECT
milik	O
mobil	O
nomor	O
polisi	O
dd	O
xau	O
terlalu	O
paksa	O
diri	O
masuk	O
depan	O
kendara	O
posisi	O
sangat	O
dekat	O

jelek	O

apk	O
tidak	O
jelas	O
massa	O
gps	O
jakarta	O
haha	O
padalan	O
bandar	O
lampung	O
tolol	O
apk	O

layan	B-ASPECT
mantap	O

driver	B-ASPECT
sopan	O
enak	O
bawa	O
motor	O

keren	O

alamat	O
tidak	O
sesuai	O
sama	O
tempat	O
aneh	O
lu	O

mantap	O

enak	O
nyaman	O

bagus	O
sangat	O
manfaat	O

nice	O

sempat	O
download	O
karna	O
urgent	O
terus	O
sekarang	O
urgent	O
liat	O
harga	B-ASPECT
layan	B-ASPECT
sepeda	O
motor	O
mahal	O
banget	O
padahal	O
deket	O
banget	O
jadi	O
tidak	O
worth	O
it	O

bantuin	O
kepala	O
sekali	O
jadi	O
mitra	O
driver	B-ASPECT
grab	B-ORG
kota	O
malang	O
tidak	O
buka	O
daftar	O
aplikasi	B-ASPECT
terima	O
driver	B-ASPECT
baru	O
pribadi	O

lumayan	O
perlu	O
baik	O
lebih	O
lanjut	O

bantu	O

baik	O
ramah	O

sangat	O
bantu	O
keluh	O
pas	O
grimis	O
promo	O
sangat	O
susah	O
cari	O
driver	B-ASPECT
sering	O
kalau	O
misal	O
bayar	O
pake	O
uang	O
rb	O
ribu	O
driver	B-ASPECT
selalu	O
alas	O
tidak	O
punya	O
kembali	O

unduh	O
nih	O
apk	O
cuman	O
buat	O
kasih	O
bintang	O
officer	O
bagi	O
bales	O
bales	O
ulas	O
playstore	O
saran	O
mending	O
siap	O
siap	O
cari	O
job	O
dah	O

opsi	O
batal	O
kurang	O
bagus	O

tepat	O
waktu	O
tepat	O
waktu	O
estimasi	O
dimundurin	O
mulu	O
mundurin	O
aja	O
sampe	O
jam	O
pagi	O
sekali	O

pesan	O
kali	O
mobil	O
tidak	O
gerak	O
lokasi	O
tetap	O
sama	O
padahal	O
mau	O
ngantar	O
orang	O
sakit	O
buat	O
kecewa	O
kasih	O
bintang	O
padahal	O
butuh	O
sekali	O
keluarga	O
pasien	O
mintak	O
cariin	O
tidak	O
sanak	O
saudara	O
dong	O
kalau	O
sen	O
respon	O

aplikasi	B-ASPECT
sangat	O
praktis	O
transportasi	O
sen	O
makan	O
layan	B-ASPECT
cepat	O
gampang	O
dipake	O
banyak	O
promo	O
tarik	O

ongkos	O
mahal	O
tambah	O
drvier	O
sombonng	O
sering	O
laku	O
leceh	O
pokok	O
driver	B-ASPECT
driver	B-ASPECT
orang	O
aja	O
baik	O
tak	O
payah	O
pakai	O
grab	B-ORG

gajelas	O
banyak	O
bug	O

sangat	O
bantu	O
lapar	O
tengah	O
malam	O

bagus	O
bantu	O

percaya	O

kalau	O
malam	O
susah	O
buka	O
app	O

keren	O

ribet	O
transaksi	O
tunai	O

sangat	O
bantu	O

sigap	O
tepat	O
cepat	O
selalu	O
hati	O
hati	O
kendara	O

baik	O
cepat	O

pesan	O
obat	O
harga	B-ASPECT
kira	O
lebih	O
tinggi	O
nyata	O
pas	O
liat	O
distruk	O
bayar	O
obat	O
harga	B-ASPECT
lebih	O
rendah	O
bayar	O
lewat	O
potong	O
harga	B-ASPECT
kira	O
gimn	O
bayar	O
lewat	O
ovo	O

alhamdulillah	O
tuju	O
grab	B-ORG
baik	O
ramah	O

sangat	O
sangat	O
bantu	O
mau	O
prjalanan	O
pesan	O
makan	O

terima	O
kasih	O
banyak	O
kak	O
moga	O
sehat	O
slalu	O
rezeki	O
tambah	O
banyak	O

puasss	O

apas	O
tbtb	O
akun	O
gue	O
logout	O

tidak	O
telpon	O
tidak	O
terima	O
tlp	O
grab	B-ORG
pesan	O

good	O

bagus	O

peta	O
benerin	O
dong	O
kok	O
tidak	O
akurat	O
gitu	O

bagus	O
banget	O

ramah	O
amanah	O
terimakasih	O

ramah	O
mantap	O

all	O
is	O
good	O

baik	O

buruk	O
tambah	O
maless	O
sen	O
makan	O
lewat	O
grapfood	O
biaya	O
mitra	O
resto	O
tambah	O
biaya	O
platform	O

pesan	O
lengkap	O
tepat	O
waktu	O

mantap	O

hilangin	O
aja	O
fitur	O
bayar	O
cash	O
kalau	O
paksa	O
cahsless	O

sangat	O
baik	O
respon	O
cepat	O

dong	O
baru	O
lot	O
bngt	O
apk	O

bagus	O

alhamdulillah	O
lebih	O
cepat	O
waktu	O
prediksi	O
suka	O
enak	O
cuma	O
koreksi	O
sedikit	O
kalau	O
lidah	O
kurang	O
manis	O

bagus	O

mkasih	O
mas	O

bakso	O
jadi	O
gila	O
gila	O

bgus	O

mantap	O
vncs	O

sangat	O
puas	O

bagusss	O
bgttt	O
aplikasi	B-ASPECT
lacak	O

layan	B-ASPECT
